0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4.316,1.316,16.333,6.313,6.473,0.694,6.869,4.857,0.92,48.717,0.622,0.311,0.459,0.098,0.098,0.787,0.895,15.211,2.758,2
4.457,1.434,9.211,4.927,5.857,0.691,9.147,6.468,0.929,62.33,0.657,0.261,0.6,0.07,0.07,0.817,0.867,22.533,3.357,4
4.512,1.366,15.375,6.523,7.453,0.501,9.631,6.81,0.883,39.471,0.629,0.345,0.453,0.091,0.091,0.599,0.563,25.313,3.558,2
5.018,1.464,13.7,7.022,10.041,0.62,10.27,7.262,0.915,55.258,0.635,0.247,0.529,0.075,0.075,0.747,0.791,26.884,3.666,5
4.578,1.385,12.467,5.615,7.368,0.62,8.483,5.998,0.909,47.321,0.636,0.319,0.496,0.076,0.076,0.714,0.737,20.632,3.212,1
4.345,1.379,19.667,8.347,6.938,0.537,7.141,5.049,0.88,33.326,0.599,0.302,0.528,0.057,0.057,0.651,0.781,19.531,3.125,1
4.286,1.327,16.333,6.433,6.302,0.694,6.869,4.857,0.92,48.717,0.622,0.328,0.426,0.082,0.082,0.787,0.9,16.2,2.846,2
4.868,1.485,15.844,8.115,9.494,0.491,11.058,7.82,0.886,42.813,0.639,0.228,0.503,0.08,0.08,0.623,0.568,23.838,3.452,1
4.617,1.443,12.368,6.256,7.57,0.604,9.263,6.55,0.908,48.754,0.647,0.283,0.526,0.086,0.086,0.711,0.651,18.233,3.019,5
4.737,1.447,13.571,6.782,8.451,0.721,9.939,7.028,0.938,74.015,0.611,0.284,0.595,0.034,0.034,0.819,0.848,23.758,3.447,5
4.825,1.435,13.391,6.566,8.911,0.558,9.801,6.93,0.898,45.48,0.62,0.225,0.597,0.037,0.037,0.681,0.581,14.535,2.696,5
4.889,1.452,10.385,5.592,8.63,0.681,7.918,5.599,0.922,53.318,0.615,0.277,0.627,0.036,0.036,0.807,0.913,19.174,3.096,4
4.807,1.368,14.25,6.115,8.946,0.702,7.493,5.298,0.925,54.217,0.693,0.354,0.506,0.063,0.063,0.747,0.786,17.286,2.94,3
4.393,1.287,18.75,6.905,7.136,0.647,7.92,5.6,0.913,48.008,0.613,0.272,0.5,0.152,0.152,0.761,0.68,11.56,2.404,5
4.241,1.302,12.462,4.639,5.488,0.599,7.621,5.389,0.899,40.804,0.593,0.281,0.51,0.094,0.094,0.698,0.741,14.815,2.722,2
4.5,1.336,15.556,6.238,7.407,0.671,7.944,5.618,0.919,51.818,0.629,0.261,0.523,0.068,0.068,0.773,0.783,14.087,2.654,2
4.404,1.229,9.083,2.459,5.514,0.688,7.184,5.08,0.92,49.86,0.688,0.227,0.573,0.053,0.053,0.707,0.588,5.882,1.715,3
4.609,1.419,15.813,7.321,8.045,0.617,9.808,6.935,0.913,52.739,0.672,0.318,0.488,0.071,0.071,0.724,0.778,32.667,4.041,1
4.348,1.286,18.667,6.861,6.877,0.607,6.425,4.543,0.894,35.68,0.616,0.377,0.391,0.101,0.101,0.667,0.731,13.885,2.635,1
4.825,1.505,8.818,5.61,7.765,0.784,7.717,5.456,0.947,76.873,0.598,0.397,0.534,0.017,0.017,0.879,0.87,17.391,2.949,3
4.441,1.382,8.5,4.037,5.499,0.853,4.973,3.517,0.955,71.283,0.676,0.261,0.652,0.087,0.087,0.826,1.0,6.0,1.732,4
4.691,1.388,9.929,4.666,7.393,0.734,8.652,6.118,0.937,69.112,0.698,0.309,0.505,0.052,0.052,0.804,0.767,17.633,2.969,3
4.368,1.385,12.133,5.48,6.135,0.665,8.969,6.342,0.922,56.342,0.626,0.281,0.404,0.132,0.132,0.781,0.719,16.531,2.875,2
4.407,1.339,14.538,5.876,6.757,0.683,9.383,6.635,0.927,61.837,0.624,0.364,0.407,0.119,0.119,0.797,0.767,25.326,3.558,2
4.377,1.331,7.0,2.848,4.393,0.669,8.3,5.869,0.92,53.405,0.649,0.31,0.57,0.06,0.06,0.8,0.581,10.452,2.286,3
4.529,1.425,15.786,7.385,7.599,0.588,8.745,6.183,0.902,44.651,0.661,0.295,0.466,0.082,0.082,0.651,0.558,13.395,2.588,2
5.257,1.66,18.185,11.089,11.904,0.527,11.689,8.265,0.897,48.276,0.642,0.317,0.429,0.079,0.079,0.667,0.65,42.25,4.596,1
4.94,1.476,9.333,5.469,8.596,0.714,6.547,4.629,0.924,49.822,0.679,0.298,0.579,0.07,0.07,0.807,0.941,15.059,2.744,4
4.762,1.455,11.619,6.109,8.226,0.582,9.091,6.428,0.902,45.369,0.676,0.388,0.467,0.079,0.079,0.685,0.672,28.891,3.801,5
4.473,1.37,11.231,4.954,6.522,0.699,8.442,5.969,0.928,59.644,0.664,0.278,0.577,0.031,0.031,0.742,0.741,14.815,2.722,4
4.394,1.374,16.917,7.225,6.969,0.552,7.861,5.558,0.888,37.437,0.626,0.283,0.488,0.079,0.079,0.661,0.694,17.361,2.946,2
4.556,1.366,15.96,6.752,7.77,0.627,12.516,8.85,0.922,65.212,0.649,0.259,0.533,0.089,0.089,0.753,0.761,38.821,4.406,5
4.816,1.391,14.0,6.286,8.961,0.639,10.964,7.753,0.921,61.324,0.687,0.262,0.53,0.079,0.079,0.748,0.774,31.717,3.982,5
4.481,1.36,16.913,7.053,7.452,0.589,11.611,8.21,0.911,55.723,0.584,0.295,0.511,0.084,0.084,0.793,0.806,43.522,4.665,1
4.587,1.43,14.3,6.862,7.728,0.542,9.165,6.481,0.892,41.524,0.619,0.282,0.638,0.028,0.028,0.638,0.66,21.78,3.3,5
4.726,1.34,12.069,4.929,8.117,0.571,10.69,7.559,0.904,50.163,0.626,0.32,0.479,0.078,0.078,0.689,0.714,35.714,4.226,5
5.101,1.427,8.091,4.404,9.006,0.685,6.466,4.572,0.916,44.735,0.663,0.271,0.559,0.034,0.034,0.746,0.813,10.563,2.298,3
4.119,1.262,12.6,4.214,4.835,0.714,8.018,5.669,0.93,60.178,0.548,0.319,0.594,0.029,0.029,0.855,0.909,18.182,3.015,5
4.948,1.472,18.85,9.133,10.239,0.34,11.418,8.074,0.846,32.781,0.648,0.329,0.482,0.078,0.078,0.437,0.386,35.888,4.236,1
4.855,1.524,14.409,8.009,9.236,0.549,9.773,6.91,0.896,44.371,0.681,0.259,0.491,0.065,0.065,0.634,0.625,21.875,3.307,1
4.373,1.282,8.462,2.835,5.102,0.632,9.371,6.627,0.915,53.03,0.659,0.297,0.545,0.083,0.083,0.717,0.744,23.814,3.451,3
4.816,1.429,12.25,6.045,8.659,0.857,8.485,6.0,0.966,127.357,0.704,0.377,0.464,0.058,0.058,0.913,0.769,15.385,2.774,3
4.814,1.407,8.692,4.404,7.658,0.752,7.996,5.654,0.94,69.317,0.699,0.316,0.57,0.038,0.038,0.823,0.72,12.96,2.546,3
4.464,1.339,12.0,4.894,6.644,0.655,8.487,6.001,0.917,52.173,0.619,0.298,0.49,0.058,0.058,0.769,0.806,20.161,3.175,2
4.581,1.449,13.35,6.72,7.542,0.524,8.568,6.058,0.884,37.825,0.607,0.309,0.506,0.068,0.068,0.623,0.64,20.48,3.2,1
4.831,1.461,12.574,6.553,8.801,0.523,13.624,9.633,0.901,53.171,0.682,0.292,0.566,0.056,0.056,0.613,0.659,58.674,5.416,5
4.41,1.309,13.474,5.106,6.612,0.578,9.25,6.541,0.901,45.572,0.602,0.286,0.532,0.097,0.097,0.688,0.705,21.841,3.305,4
4.737,1.417,9.5,4.839,7.516,0.571,9.32,6.59,0.9,45.101,0.662,0.335,0.5,0.04,0.04,0.619,0.542,17.356,2.946,3
4.377,1.291,7.69,2.648,4.773,0.525,7.835,5.54,0.881,35.16,0.646,0.25,0.549,0.056,0.056,0.639,0.583,12.25,2.475,3
4.938,1.463,10.273,5.681,8.873,0.528,9.722,6.874,0.89,42.136,0.643,0.261,0.592,0.055,0.055,0.638,0.807,37.123,4.308,5
4.488,1.376,12.5,5.522,6.875,0.648,7.245,5.123,0.91,44.51,0.592,0.378,0.419,0.081,0.081,0.77,0.75,15.75,2.806,5
4.908,1.462,14.765,7.422,9.584,0.52,11.649,8.237,0.895,47.34,0.612,0.264,0.612,0.049,0.049,0.684,0.741,44.444,4.714,5
4.414,1.338,14.778,5.966,6.825,0.707,8.151,5.764,0.929,59.476,0.609,0.321,0.457,0.049,0.049,0.778,0.769,15.385,2.774,2
4.491,1.412,15.429,7.089,7.34,0.574,8.437,5.966,0.897,41.865,0.62,0.254,0.537,0.09,0.09,0.709,0.706,16.941,2.91,2
4.287,1.319,15.667,6.086,6.233,0.713,6.911,4.886,0.925,52.213,0.617,0.276,0.5,0.069,0.069,0.793,0.875,12.25,2.475,1
4.739,1.425,14.889,7.036,8.654,0.657,7.602,5.375,0.914,47.673,0.657,0.261,0.5,0.068,0.068,0.716,0.783,14.087,2.654,2
5.021,1.483,13.24,7.078,9.982,0.598,10.883,7.695,0.911,54.424,0.683,0.274,0.593,0.062,0.062,0.681,0.71,31.226,3.951,5
4.583,1.423,13.583,6.503,7.593,0.626,7.989,5.649,0.908,45.63,0.65,0.274,0.443,0.094,0.094,0.708,0.655,12.448,2.495,2
4.662,1.475,20.0,9.615,8.737,0.588,5.255,3.716,0.879,27.87,0.6,0.292,0.625,0.021,0.021,0.792,0.643,5.786,1.701,3
4.791,1.459,15.714,7.756,9.05,0.7,10.383,7.342,0.934,71.132,0.595,0.267,0.58,0.053,0.053,0.847,0.8,22.4,3.347,5
4.936,1.418,12.818,6.147,9.435,0.723,8.59,6.074,0.935,66.063,0.638,0.244,0.611,0.067,0.067,0.867,0.955,20.045,3.166,5
4.934,1.496,15.261,8.011,9.795,0.573,10.729,7.586,0.905,50.45,0.667,0.252,0.491,0.06,0.06,0.675,0.661,25.78,3.59,1
4.825,1.53,19.105,9.919,9.575,0.325,8.759,6.193,0.829,26.567,0.616,0.351,0.463,0.054,0.054,0.407,0.401,25.28,3.555,1
4.646,1.399,18.583,8.167,8.53,0.578,8.638,6.108,0.899,43.149,0.641,0.266,0.448,0.084,0.084,0.657,0.816,25.289,3.556,2
3.613,1.208,15.727,4.799,2.477,0.434,5.702,4.032,0.838,22.303,0.434,0.32,0.427,0.053,0.053,0.467,0.583,8.167,2.021,1
4.577,1.368,14.818,6.333,7.74,0.62,7.911,5.594,0.906,44.501,0.632,0.311,0.447,0.097,0.097,0.748,0.875,24.5,3.5,1
4.118,1.328,15.0,5.933,5.205,0.544,7.591,5.368,0.884,35.678,0.626,0.295,0.451,0.115,0.115,0.557,0.528,10.028,2.239,2
5.044,1.447,11.044,5.788,9.667,0.553,12.335,8.722,0.905,53.307,0.642,0.295,0.533,0.05,0.05,0.69,0.67,42.223,4.595,5
4.617,1.305,10.667,3.965,7.189,0.609,6.894,4.875,0.898,38.32,0.664,0.365,0.541,0.012,0.012,0.635,0.613,11.645,2.413,3
4.286,1.277,19.833,7.217,6.622,0.622,6.784,4.797,0.901,38.995,0.613,0.356,0.425,0.096,0.096,0.685,0.731,13.885,2.635,1
4.419,1.341,14.917,6.049,6.874,0.531,7.101,5.021,0.878,32.735,0.615,0.264,0.482,0.064,0.064,0.636,0.69,13.793,2.626,2
4.73,1.427,16.818,7.808,8.832,0.676,9.19,6.498,0.925,59.465,0.649,0.258,0.517,0.092,0.092,0.825,0.903,25.29,3.556,1
4.557,1.403,18.625,8.225,8.039,0.658,8.028,5.677,0.916,50.174,0.564,0.298,0.488,0.06,0.06,0.762,0.76,14.44,2.687,2
4.342,1.357,10.346,4.456,5.567,0.554,9.085,6.424,0.894,42.385,0.602,0.247,0.593,0.074,0.074,0.648,0.65,16.9,2.907,4
4.66,1.393,10.0,4.751,7.243,0.653,8.002,5.658,0.915,49.386,0.667,0.36,0.46,0.07,0.07,0.73,0.639,14.694,2.711,3
4.438,1.348,11.2,4.687,6.318,0.732,7.748,5.479,0.934,62.285,0.643,0.264,0.542,0.125,0.125,0.833,0.842,13.474,2.596,5
4.804,1.527,12.444,7.279,8.625,0.705,7.465,5.278,0.926,54.697,0.643,0.25,0.583,0.028,0.028,0.819,0.778,10.889,2.333,4
4.762,1.41,17.5,7.867,9.08,0.495,12.43,8.79,0.891,46.935,0.673,0.288,0.498,0.054,0.054,0.599,0.656,52.459,5.121,5
4.688,1.492,14.554,7.692,8.327,0.336,9.598,6.787,0.837,28.904,0.579,0.282,0.477,0.059,0.059,0.432,0.436,25.293,3.556,1
4.901,1.455,11.833,6.199,9.048,0.681,9.935,7.025,0.928,64.406,0.662,0.27,0.61,0.021,0.021,0.794,0.816,25.289,3.556,5
4.618,1.403,13.091,6.068,7.708,0.66,7.917,5.598,0.916,49.858,0.639,0.38,0.478,0.098,0.098,0.717,0.743,19.314,3.108,5
4.848,1.377,10.5,4.749,8.435,0.619,9.409,6.653,0.912,51.358,0.667,0.448,0.403,0.097,0.097,0.708,0.536,19.841,3.15,4
5.123,1.459,7.3,4.472,8.733,0.664,8.028,5.676,0.918,51.182,0.678,0.212,0.596,0.071,0.071,0.768,0.762,12.19,2.469,3
4.277,1.314,17.125,6.592,6.339,0.657,7.689,5.437,0.915,48.191,0.635,0.299,0.448,0.115,0.115,0.747,0.808,16.962,2.912,2
4.54,1.307,12.571,4.733,7.177,0.682,9.045,6.396,0.926,59.845,0.67,0.314,0.525,0.034,0.034,0.805,0.892,29.432,3.836,4
4.741,1.453,14.816,7.333,8.655,0.519,12.306,8.702,0.896,49.085,0.631,0.324,0.425,0.068,0.068,0.659,0.617,43.835,4.682,2
4.187,1.325,12.429,4.889,5.181,0.578,10.775,7.619,0.906,51.239,0.638,0.329,0.514,0.036,0.036,0.676,0.671,32.89,4.055,5
4.428,1.314,16.56,6.374,7.118,0.529,10.763,7.611,0.894,45.607,0.604,0.372,0.42,0.068,0.068,0.668,0.613,34.935,4.179,2
4.542,1.359,8.353,3.706,6.002,0.732,8.727,6.171,0.937,69.261,0.669,0.284,0.6,0.032,0.032,0.8,0.556,8.333,2.041,3
4.572,1.349,13.833,5.728,7.574,0.687,8.848,6.257,0.926,59.692,0.633,0.286,0.495,0.067,0.067,0.762,0.733,16.133,2.84,4
4.898,1.4,14.629,6.64,9.51,0.52,11.756,8.313,0.895,47.609,0.59,0.308,0.517,0.053,0.053,0.685,0.699,45.43,4.766,1
4.509,1.384,15.9,6.938,7.501,0.679,8.565,6.056,0.924,56.68,0.597,0.263,0.589,0.042,0.042,0.853,1.0,25.0,3.536,5
4.663,1.326,8.6,3.406,6.777,0.593,5.499,3.889,0.883,29.586,0.698,0.167,0.75,0.05,0.05,0.583,0.6,3.6,1.342,3
4.424,1.396,17.944,7.884,7.237,0.557,10.015,7.082,0.899,46.121,0.567,0.251,0.546,0.06,0.06,0.743,0.739,25.13,3.545,1
4.784,1.445,17.785,8.393,9.229,0.365,12.412,8.776,0.857,36.262,0.602,0.269,0.549,0.057,0.057,0.496,0.503,47.251,4.861,1
4.837,1.468,11.875,6.369,8.697,0.626,8.633,6.105,0.911,48.814,0.658,0.28,0.624,0.024,0.024,0.688,0.686,16.457,2.869,5
4.92,1.483,11.0,6.199,8.965,0.653,8.668,6.13,0.918,52.906,0.653,0.383,0.496,0.026,0.026,0.739,0.75,24.75,3.518,4
4.549,1.36,10.933,4.719,6.875,0.707,9.058,6.405,0.932,65.256,0.671,0.345,0.545,0.064,0.064,0.809,0.868,28.658,3.785,4
4.517,1.405,11.486,5.474,6.83,0.525,10.524,7.441,0.893,44.435,0.667,0.269,0.526,0.049,0.049,0.623,0.708,36.125,4.25,5
4.485,1.338,15.111,6.095,7.269,0.625,7.289,5.154,0.904,41.994,0.632,0.36,0.43,0.105,0.105,0.709,0.774,18.581,3.048,1
4.804,1.482,14.0,7.359,8.89,0.541,10.708,7.571,0.897,46.68,0.625,0.257,0.563,0.082,0.082,0.673,0.746,35.063,4.187,5
4.278,1.38,11.368,5.123,5.466,0.579,8.505,6.014,0.898,42.622,0.556,0.275,0.475,0.092,0.092,0.683,0.667,14.667,2.708,1
4.793,1.388,11.6,5.312,8.394,0.681,7.335,5.187,0.919,49.701,0.664,0.234,0.636,0.013,0.013,0.766,0.722,9.389,2.167,5
4.904,1.435,14.6,7.036,9.538,0.661,11.294,7.986,0.927,66.888,0.658,0.25,0.547,0.042,0.042,0.786,0.771,28.521,3.776,1
4.925,1.446,14.44,7.104,9.633,0.598,11.368,8.039,0.913,56.257,0.69,0.241,0.554,0.048,0.048,0.667,0.667,26.667,3.651,5
4.45,1.279,12.333,4.315,6.634,0.532,5.6,3.96,0.866,26.308,0.703,0.231,0.667,0.013,0.013,0.59,0.611,6.722,1.833,3
4.424,1.293,18.636,6.932,7.3,0.483,6.914,4.889,0.863,29.009,0.595,0.336,0.467,0.082,0.082,0.598,0.512,10.756,2.319,1
4.438,1.385,13.294,5.937,6.738,0.553,8.315,5.88,0.891,39.365,0.588,0.361,0.421,0.075,0.075,0.677,0.729,25.521,3.572,1
4.841,1.46,12.133,6.367,8.771,0.579,13.524,9.563,0.913,60.578,0.685,0.326,0.489,0.061,0.061,0.687,0.713,62.041,5.57,5
4.491,1.321,14.0,5.463,7.146,0.482,5.103,3.608,0.845,21.812,0.616,0.217,0.725,0.014,0.014,0.594,0.533,4.267,1.461,3
4.447,1.3,10.714,3.929,6.25,0.72,8.818,6.235,0.934,66.734,0.573,0.302,0.512,0.035,0.035,0.849,0.769,15.385,2.774,4
4.576,1.446,11.583,5.991,7.176,0.583,6.87,4.858,0.891,35.76,0.669,0.258,0.602,0.043,0.043,0.656,0.625,9.375,2.165,4
4.465,1.359,9.71,4.231,6.067,0.548,9.51,6.725,0.895,43.367,0.625,0.303,0.516,0.09,0.09,0.633,0.614,21.491,3.278,4
4.706,1.361,12.75,5.44,8.137,0.576,9.205,6.509,0.901,45.212,0.616,0.338,0.541,0.051,0.051,0.682,0.698,25.83,3.594,3
4.258,1.336,18.6,7.429,6.369,0.513,9.903,7.002,0.887,41.382,0.608,0.292,0.491,0.066,0.066,0.655,0.652,28.015,3.743,2
4.397,1.298,20.143,7.581,7.267,0.567,6.737,4.764,0.885,33.882,0.539,0.25,0.539,0.053,0.053,0.697,0.789,11.842,2.433,1
4.974,1.44,19.333,8.938,10.425,0.836,9.006,6.368,0.962,116.995,0.647,0.333,0.493,0.107,0.107,0.947,0.92,21.16,3.253,4
4.655,1.339,9.485,3.905,7.054,0.633,11.192,7.914,0.92,61.069,0.706,0.276,0.543,0.063,0.063,0.715,0.787,37.77,4.346,3
4.48,1.326,16.889,6.639,7.447,0.428,7.456,5.272,0.851,27.891,0.635,0.378,0.42,0.078,0.078,0.523,0.493,17.753,2.979,1
4.418,1.33,9.281,3.723,5.66,0.552,9.516,6.729,0.896,43.795,0.646,0.302,0.484,0.068,0.068,0.646,0.621,22.345,3.343,3
4.714,1.351,9.625,4.101,7.43,0.805,7.066,4.996,0.95,78.613,0.701,0.185,0.667,0.093,0.093,0.852,0.8,6.4,1.789,3
4.71,1.333,8.625,3.507,7.051,0.812,6.742,4.767,0.951,77.62,0.681,0.298,0.574,0.021,0.021,0.809,0.857,10.286,2.268,3
4.575,1.37,14.107,6.073,7.629,0.486,9.661,6.831,0.879,38.317,0.641,0.277,0.549,0.087,0.087,0.585,0.614,26.414,3.634,2
4.234,1.27,9.786,3.213,4.799,0.54,8.941,6.322,0.89,40.545,0.642,0.244,0.449,0.051,0.051,0.659,0.651,18.233,3.019,3
5.128,1.444,12.857,6.469,10.511,0.7,9.391,6.641,0.931,65.577,0.683,0.268,0.634,0.016,0.016,0.764,0.848,23.758,3.447,5
4.848,1.539,15.059,8.444,9.284,0.504,8.063,5.701,0.876,34.46,0.676,0.272,0.491,0.081,0.081,0.549,0.596,16.681,2.888,1
4.83,1.477,11.0,6.132,8.458,0.739,6.929,4.9,0.932,57.52,0.67,0.424,0.475,0.068,0.068,0.797,0.76,14.44,2.687,3
4.368,1.408,10.857,5.257,5.849,0.684,5.965,4.218,0.912,41.14,0.789,0.2,0.667,0.017,0.017,0.717,0.75,6.75,1.837,3
4.66,1.41,12.862,6.066,7.899,0.627,12.116,8.567,0.921,63.829,0.662,0.296,0.482,0.073,0.073,0.761,0.616,27.74,3.724,5
4.474,1.333,13.765,5.512,7.016,0.607,9.283,6.564,0.908,49.17,0.615,0.368,0.396,0.083,0.083,0.708,0.679,24.453,3.497,2
4.392,1.342,11.692,4.807,6.176,0.472,13.022,9.208,0.887,46.152,0.604,0.32,0.449,0.105,0.105,0.632,0.585,50.313,5.016,2
4.407,1.337,10.111,4.13,5.861,0.612,10.107,7.147,0.912,53.296,0.597,0.38,0.472,0.074,0.074,0.712,0.629,24.532,3.502,3
4.143,1.278,18.0,6.508,5.673,0.667,7.483,5.292,0.916,48.419,0.627,0.342,0.43,0.063,0.063,0.734,0.667,12.0,2.449,2
5.161,1.597,12.4,8.088,10.613,0.742,8.262,5.842,0.938,68.499,0.653,0.296,0.617,0.012,0.012,0.864,0.875,18.375,3.031,4
4.279,1.279,8.167,2.686,4.452,0.551,6.681,4.724,0.881,32.402,0.578,0.306,0.541,0.118,0.118,0.706,0.654,11.115,2.357,3
5.149,1.525,10.1,6.341,9.998,0.683,6.866,4.855,0.917,47.052,0.604,0.23,0.639,0.033,0.033,0.787,0.857,10.286,2.268,5
4.911,1.507,18.75,9.501,10.025,0.587,8.8,6.223,0.902,44.706,0.622,0.236,0.5,0.1,0.1,0.707,0.758,18.939,3.077,2
4.838,1.444,14.947,7.275,9.216,0.62,10.444,7.385,0.915,55.871,0.623,0.305,0.542,0.051,0.051,0.774,0.759,31.13,3.945,1
4.725,1.435,9.857,5.185,7.561,0.797,6.621,4.682,0.946,70.814,0.638,0.227,0.636,0.023,0.023,0.864,0.9,8.1,2.012,3
4.668,1.416,11.895,5.757,7.76,0.686,10.31,7.291,0.93,67.45,0.642,0.366,0.51,0.069,0.069,0.786,0.755,30.189,3.885,4
4.555,1.342,10.457,4.318,6.784,0.563,10.768,7.614,0.903,49.388,0.639,0.303,0.521,0.073,0.073,0.632,0.606,26.042,3.608,5
4.763,1.371,11.429,5.043,8.185,0.604,9.36,6.618,0.908,49.152,0.654,0.261,0.592,0.057,0.057,0.694,0.683,19.122,3.092,3
4.504,1.344,16.214,6.588,7.509,0.522,11.123,7.865,0.894,45.997,0.597,0.376,0.399,0.103,0.103,0.683,0.676,46.676,4.831,2
4.789,1.303,9.467,3.475,7.794,0.669,7.972,5.637,0.919,51.593,0.676,0.219,0.563,0.083,0.083,0.74,0.619,8.048,2.006,3
4.319,1.283,16.143,5.847,6.464,0.708,7.526,5.322,0.927,55.6,0.611,0.319,0.478,0.058,0.058,0.783,0.818,14.727,2.714,2
4.926,1.443,13.208,6.591,9.445,0.539,13.583,9.604,0.904,55.157,0.658,0.3,0.482,0.108,0.108,0.659,0.68,57.8,5.376,5
4.405,1.333,21.0,8.333,7.369,0.738,6.765,4.783,0.931,56.089,0.667,0.268,0.589,0.054,0.054,0.786,0.6,5.4,1.643,5
4.44,1.319,19.1,7.428,7.424,0.634,8.755,6.191,0.913,50.384,0.639,0.336,0.492,0.066,0.066,0.762,0.78,24.976,3.534,1
4.523,1.362,7.842,3.545,5.667,0.658,8.028,5.677,0.916,50.174,0.671,0.25,0.62,0.04,0.04,0.72,0.6,9.0,2.121,3
4.763,1.359,10.077,4.374,7.842,0.649,12.863,9.096,0.928,70.988,0.649,0.341,0.522,0.039,0.039,0.761,0.724,45.621,4.776,4
4.386,1.292,24.429,9.187,7.462,0.596,7.8,5.516,0.9,41.399,0.643,0.227,0.5,0.091,0.091,0.7,0.84,17.64,2.97,2
4.88,1.375,7.714,3.644,7.591,0.611,8.981,6.351,0.908,48.412,0.639,0.362,0.435,0.065,0.065,0.71,0.7,24.5,3.5,3
5.081,1.535,13.2,7.675,10.308,0.646,9.097,6.432,0.918,53.967,0.667,0.22,0.576,0.045,0.045,0.727,0.793,18.241,3.02,5
4.297,1.319,15.167,5.885,6.224,0.714,6.814,4.818,0.925,51.789,0.637,0.293,0.466,0.103,0.103,0.793,0.882,13.235,2.572,1
4.484,1.356,12.533,5.303,6.859,0.633,8.679,6.137,0.913,49.943,0.612,0.33,0.426,0.078,0.078,0.783,0.816,25.289,3.556,2
5.222,1.583,9.0,6.603,10.051,0.889,5.333,3.771,0.967,101.978,0.75,0.222,0.593,0.074,0.074,0.926,1.0,6.0,1.732,3
4.333,1.348,14.667,6.042,6.362,0.659,7.572,5.354,0.915,47.84,0.621,0.28,0.488,0.098,0.098,0.768,0.739,12.565,2.507,2
4.91,1.571,14.889,8.753,9.612,0.649,10.629,7.516,0.923,61.621,0.69,0.259,0.627,0.054,0.054,0.719,0.813,31.688,3.98,5
4.456,1.355,17.267,7.136,7.348,0.525,8.451,5.975,0.884,37.465,0.595,0.344,0.429,0.104,0.104,0.636,0.642,21.811,3.302,2
4.67,1.447,14.714,7.218,8.246,0.748,7.587,5.365,0.937,64.858,0.66,0.176,0.706,0.074,0.074,0.824,1.0,12.0,2.449,5
5.113,1.582,14.059,8.556,10.625,0.607,9.379,6.632,0.909,49.563,0.628,0.247,0.52,0.073,0.073,0.68,0.703,18.27,3.022,4
4.722,1.407,6.75,3.65,6.165,0.833,6.124,4.33,0.954,79.479,0.722,0.308,0.487,0.103,0.103,0.846,0.667,5.333,1.633,3
4.73,1.365,13.692,5.859,8.433,0.624,8.32,5.883,0.909,46.966,0.68,0.322,0.537,0.091,0.091,0.661,0.718,20.103,3.17,4
4.485,1.348,10.933,4.575,6.518,0.591,10.712,7.574,0.909,52.842,0.655,0.298,0.526,0.074,0.074,0.688,0.703,31.641,3.977,4
4.605,1.566,11.727,7.461,7.37,0.597,6.779,4.794,0.894,36.567,0.612,0.203,0.595,0.025,0.025,0.696,0.813,10.563,2.298,3
3.737,1.225,16.765,5.398,3.286,0.474,7.997,5.655,0.868,32.202,0.502,0.336,0.51,0.042,0.042,0.608,0.604,17.521,2.96,2
4.235,1.36,13.762,5.824,5.682,0.422,7.176,5.075,0.848,26.761,0.588,0.306,0.441,0.053,0.053,0.459,0.538,15.077,2.746,2
4.634,1.297,11.222,4.092,7.418,0.713,7.164,5.066,0.927,54.039,0.713,0.292,0.625,0.042,0.042,0.75,0.81,13.762,2.623,3
4.663,1.398,7.545,3.844,6.295,0.723,6.586,4.657,0.927,51.661,0.699,0.207,0.569,0.086,0.086,0.81,0.833,8.333,2.041,3
4.579,1.379,19.0,8.092,8.193,0.653,6.361,4.498,0.906,39.915,0.663,0.175,0.667,0.048,0.048,0.762,0.909,9.091,2.132,4
4.765,1.461,12.269,6.433,8.376,0.567,10.134,7.166,0.902,47.688,0.624,0.362,0.513,0.065,0.065,0.653,0.597,25.681,3.583,5
4.693,1.47,15.529,7.809,8.482,0.489,7.939,5.614,0.872,32.979,0.614,0.265,0.469,0.049,0.049,0.556,0.674,19.558,3.127,2
4.457,1.406,18.0,8.021,7.427,0.611,9.348,6.61,0.91,50.012,0.598,0.293,0.493,0.093,0.093,0.779,0.854,29.878,3.865,1
4.725,1.458,15.0,7.468,8.592,0.642,9.941,7.029,0.919,57.182,0.654,0.287,0.484,0.064,0.064,0.764,0.689,21.356,3.268,1
4.237,1.32,19.4,7.547,6.317,0.639,6.295,4.451,0.902,38.057,0.629,0.246,0.557,0.066,0.066,0.738,0.867,11.267,2.373,1
4.2,1.306,21.25,8.107,6.243,0.671,6.183,4.372,0.91,40.907,0.612,0.327,0.442,0.077,0.077,0.75,0.882,13.235,2.572,2
5.125,1.333,8.0,3.263,9.098,0.854,5.918,4.185,0.959,87.488,0.688,0.364,0.576,0.0,0.0,0.97,0.917,10.083,2.245,3
4.748,1.361,10.818,4.693,7.957,0.731,7.975,5.639,0.934,63.676,0.672,0.313,0.575,0.05,0.05,0.838,0.88,19.36,3.111,3
